time,open,high,low,close,volume,SMA_14,SMA_50
1752252480,211.2,211.31,211.17,211.22,41980,211.28,211.48
1752252540,211.25,211.26,211.16,211.17,29564,211.25,211.48
1752252600,211.19,211.19,211.08,211.17,56565,211.22,211.49
1752252660,211.17,211.22,211.07,211.18,50697,211.21,211.49
1752252720,211.17,211.18,211.03,211.03,33502,211.18,211.49
1752252780,211.02,211.03,210.85,210.87,89884,211.15,211.48
1752252840,210.87,210.93,210.81,210.91,46202,211.12,211.48
1752252900,210.92,211.01,210.8,210.98,84367,211.11,211.47
1752252960,210.98,211.05,210.96,210.99,53831,211.1,211.47
1752253020,210.99,211.0,210.84,210.84,60293,211.08,211.45
1752253080,210.86,211.01,210.8,211.0,55857,211.06,211.45
1752253140,210.99,211.02,210.95,210.96,32522,211.05,211.44
1752253200,210.95,211.04,210.9,210.99,49318,211.04,211.43
1752253260,210.99,211.03,210.91,210.94,35281,211.02,211.41
1752253320,210.94,211.02,210.92,210.96,58074,211.0,211.4
1752253380,210.96,211.09,210.95,211.02,36599,210.99,211.39
1752253440,211.01,211.12,210.97,211.08,56763,210.98,211.37
1752253500,211.09,211.15,211.06,211.08,46350,210.98,211.37
1752253560,211.08,211.09,210.95,210.97,34989,210.97,211.35
1752253620,210.99,211.02,210.91,210.95,33838,210.98,211.34
1752253680,210.95,211.04,210.83,210.83,48577,210.97,211.32
1752253740,210.83,210.86,210.77,210.86,54139,210.96,211.31
1752253800,210.87,210.87,210.64,210.67,50386,210.94,211.29
1752253860,210.67,210.72,210.63,210.68,54645,210.93,211.26
1752253920,210.68,210.8,210.68,210.72,64752,210.91,211.24
1752253980,210.72,210.84,210.7,210.79,46403,210.9,211.21
1752254040,210.78,210.79,210.62,210.63,59583,210.87,211.18
1752254100,210.63,210.69,210.57,210.62,62820,210.85,211.16
1752254160,210.62,210.62,210.51,210.56,100260,210.82,211.13
1752254220,210.55,210.62,210.48,210.56,111417,210.79,211.11
1752254280,210.55,210.7,210.51,210.6,86168,210.75,211.08
1752254340,210.59,210.79,210.58,210.78,58764,210.73,211.06
1752254400,210.78,210.9,210.77,210.86,60004,210.72,211.05
1752254460,210.86,211.05,210.86,211.03,71572,210.73,211.04
1752254520,211.03,211.06,210.91,210.91,49895,210.73,211.03
1752254580,210.9,210.91,210.75,210.81,34791,210.73,211.01
1752254640,210.81,210.9,210.77,210.87,35697,210.74,211.0
1752254700,210.86,210.92,210.82,210.92,32129,210.76,210.98
1752254760,210.93,210.93,210.77,210.8,45379,210.77,210.97
1752254820,210.8,210.82,210.74,210.81,23580,210.77,210.96
