time,open,high,low,close,volume,SMA_14,SMA_50
2025-07-31 19:46:00,209.83,209.83,209.76,209.8,12189,209.78,209.79
2025-07-31 19:46:30,209.8,209.88,209.78,209.83,25945,209.79,209.79
2025-07-31 19:47:00,209.83,209.85,209.79,209.81,16785,209.79,209.78
2025-07-31 19:47:30,209.81,209.83,209.78,209.8,6061,209.79,209.78
2025-07-31 19:48:00,209.8,209.83,209.77,209.78,42140,209.79,209.78
2025-07-31 19:48:30,209.79,209.82,209.77,209.81,12529,209.79,209.77
2025-07-31 19:49:00,209.81,209.81,209.76,209.8,6445,209.8,209.77
2025-07-31 19:49:30,209.8,209.81,209.77,209.8,10426,209.8,209.77
2025-07-31 19:50:00,209.8,209.8,209.71,209.74,18049,209.8,209.76
2025-07-31 19:50:30,209.76,209.77,209.7,209.72,15804,209.8,209.76
2025-07-31 19:51:00,209.73,209.73,209.66,209.68,18666,209.78,209.75
2025-07-31 19:51:30,209.67,209.71,209.66,209.7,13691,209.77,209.75
2025-07-31 19:52:00,209.71,209.75,209.69,209.71,16455,209.77,209.75
2025-07-31 19:52:30,209.71,209.76,209.71,209.75,8351,209.77,209.75
2025-07-31 19:53:00,209.74,209.81,209.7,209.8,12125,209.77,209.75
2025-07-31 19:53:30,209.81,209.84,209.78,209.81,20073,209.76,209.75
2025-07-31 19:54:00,209.81,209.9,209.8,209.89,33042,209.77,209.75
2025-07-31 19:54:30,209.89,209.9,209.82,209.85,20655,209.77,209.76
2025-07-31 19:55:00,209.84,209.89,209.83,209.89,15433,209.78,209.76
2025-07-31 19:55:30,209.89,209.94,209.85,209.9,20429,209.79,209.76
2025-07-31 19:56:00,209.91,209.99,209.89,209.96,28334,209.8,209.77
2025-07-31 19:56:30,209.97,209.99,209.92,209.96,48446,209.81,209.77
2025-07-31 19:57:00,209.96,210.04,209.94,210.03,36765,209.83,209.78
2025-07-31 19:57:30,210.02,210.09,210.02,210.06,20881,209.86,209.79
2025-07-31 19:58:00,210.05,210.14,210.05,210.14,32270,209.89,209.8
2025-07-31 19:58:30,210.14,210.16,210.12,210.13,36995,209.92,209.81
